ticket_id,Summary,service,entity,team,Work type,work_type_pred,impact_pred,urgency_pred,priority_pred,priority_score,confidence,severity_offset,age_factor,difficulty_factor,combined_offset,age_days,is_resolved,resolution_days,service_is_critical,service_unresolvable,ev_work_type,ev_scope,ev_outage_extent,ev_workaround,ev_regulatory_or_security,ev_deadline_pressure,Priority_original_random,Urgency_original_random,Impact_original_random
T17111,External email warning received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,2.4319444444444445,False,True,Incident,external_counterparty,partial_degradation,none,False,none,medium,high,low
T17112,External email warning received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,13.7875,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,highest
T17113,Automated alert triggered for Tax Reporting,Tax Reporting,France,Tax & Reporting,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,4.714583333333334,False,False,Incident,one_entity,partial_degradation,none,False,none,low,low,lowest
T17114,Automated alert triggered for SimCorp Dimension,SimCorp Dimension,Germany,Enterprise Applications,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,12.883333333333333,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,low
T17115,Automated alert triggered for Corporate Actions,Corporate Actions,Germany,Securities Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,2.4784722222222224,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,low
T17116,Operational issue reported for Regulatory Reporting,Regulatory Reporting,Nordics,Risk & Controls,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,8.240277777777777,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,high,lowest
T17117,Incident mislabelled as service request in Trade Matching,Trade Matching,Switzerland,Investment Operations,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,1.33125,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,lowest,low,lowest
T17118,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,6.2347222222222225,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,high
T17119,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,19.207638888888887,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,low,lowest
T17120,Automated alert triggered for Fund Pricing,Fund Pricing,Nordics,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,15.558333333333334,True,False,Incident,one_entity,partial_degradation,none,False,none,low,high,low
T17121,Automated alert triggered for Rimes Data Feed,Rimes Data Feed,Luxembourg,Market Data Services,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,16.929166666666667,True,False,Incident,one_entity,partial_degradation,none,False,none,medium,lowest,lowest
T17122,Automated alert triggered for Rimes Data Feed,Rimes Data Feed,France,Market Data Services,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,4.447222222222222,True,False,Incident,one_entity,partial_degradation,none,False,none,low,low,lowest
T17123,Incident mislabelled as service request in Tax Reporting,Tax Reporting,Nordics,Tax & Reporting,Incident,Incident,medium,low,low,0.204,1.0,0.0,0.0,,0.0,0.0,True,16.403472222222224,False,False,Incident,one_entity,partial_degradation,not_applicable,False,none,lowest,lowest,lowest
T17124,Automated alert triggered for Rimes Data Feed,Rimes Data Feed,France,Market Data Services,Incident,Incident,high,medium,high,0.6909,1.0,0.45,0.4587,,0.4526,55.045138888888886,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,medium
T17125,Incident mislabelled as service request in Corporate Actions,Corporate Actions,Switzerland,Securities Operations,Incident,Incident,high,medium,high,0.6379,0.9444,0.25,0.0,,0.1765,0.0,True,12.70625,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,medium,low,lowest
T17126,Operational issue reported for Regulatory Reporting,Regulatory Reporting,Nordics,Risk & Controls,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,4.613194444444445,True,False,Incident,one_entity,partial_degradation,none,False,none,high,high,low
T17127,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Switzerland,Service Desk,Incident,Incident,high,low,medium,0.5011,1.0,0.3,1.0,,0.5059,164.92916666666667,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,low,low
T17128,Automated alert triggered for SharePoint & File Storage,SharePoint & File Storage,Luxembourg,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,11.270833333333334,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17129,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,18.154166666666665,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,low,low
T17130,Automated alert triggered for Trade Matching,Trade Matching,France,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,12.48125,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,medium,lowest
T17131,Automated alert triggered for Trade Matching,Trade Matching,Luxembourg,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,12.192361111111111,True,False,Incident,one_entity,partial_degradation,none,False,none,highest,low,lowest
T17132,Unclear incident input for Regulatory Reporting,Regulatory Reporting,Switzerland,Risk & Controls,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,6.764583333333333,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,high,lowest,high
T17133,Automated alert triggered for Tax Reporting,Tax Reporting,Germany,Tax & Reporting,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,5.594444444444444,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,lowest
T17134,External email warning received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Incident,Incident,high,low,medium,0.5011,1.0,0.3,1.0,,0.5059,185.10833333333332,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T17135,Unclear incident input for CRM & Client Portal,CRM & Client Portal,Luxembourg,Client Services,Incident,Incident,medium,low,low,0.204,1.0,0.0,0.0,,0.0,0.0,True,4.292361111111111,False,False,Incident,one_entity,partial_degradation,not_applicable,False,none,medium,low,low
T17136,Operational issue reported for Identity & Access Management,Identity & Access Management,France,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,18.580555555555556,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,medium
T17137,Incident mislabelled as service request in Rimes Data Feed,Rimes Data Feed,Germany,Market Data Services,Incident,Incident,high,medium,high,0.6584,1.0,0.25,0.3626,,0.2831,43.51111111111111,False,,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,low,lowest
T17138,External email warning received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,16.611805555555556,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,lowest
T17139,Operational issue reported for Portfolio Accounting,Portfolio Accounting,Luxembourg,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,19.9375,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,medium
T17140,Operational issue reported for Rimes Data Feed,Rimes Data Feed,Luxembourg,Market Data Services,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,11.86736111111111,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,medium
T17141,Incident mislabelled as service request in Identity & Access Management,Identity & Access Management,Luxembourg,Enterprise Applications,Incident,Incident,medium,low,low,0.204,1.0,0.0,0.0,,0.0,0.0,True,10.519444444444444,False,False,Incident,one_entity,partial_degradation,not_applicable,False,none,high,lowest,high
T17142,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,2.5006944444444446,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,high
T17143,Unclear incident input for Portfolio Accounting,Portfolio Accounting,Switzerland,Investment Operations,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,10.689583333333333,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,lowest,low,lowest
T17144,Automated alert triggered for NAV Calculation,NAV Calculation,Luxembourg,Valuation & Pricing,Incident,Incident,high,medium,high,0.7215,1.0,0.45,1.0,,0.6118,235.18819444444443,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,highest,low,low
T17145,Automated alert triggered for Identity & Access Management,Identity & Access Management,Nordics,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,9.170833333333333,False,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,medium
T17146,Automated alert triggered for Fund Pricing,Fund Pricing,France,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,3.73125,True,False,Incident,one_entity,partial_degradation,none,False,none,medium,lowest,high
T17147,Automated alert triggered for SimCorp Dimension,SimCorp Dimension,Switzerland,Enterprise Applications,Incident,Incident,high,medium,high,0.6961,1.0,0.45,0.5503,,0.4795,66.03472222222223,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17148,Automated alert triggered for Tax Reporting,Tax Reporting,Germany,Tax & Reporting,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,14.291666666666666,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,high
T17149,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Switzerland,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,6.221527777777778,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T17150,Operational issue reported for Order Management,Order Management,Luxembourg,Trading Support,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,4.521527777777778,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,medium
T17151,Unclear incident input for Tax Reporting,Tax Reporting,Germany,Tax & Reporting,Incident,Incident,medium,low,low,0.204,1.0,0.0,0.0,,0.0,0.0,True,10.655555555555555,False,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,lowest,medium
T17152,Automated alert triggered for Risk & Compliance Monitoring,Risk & Compliance Monitoring,Luxembourg,Risk & Controls,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,8.832638888888889,True,False,Incident,one_entity,partial_degradation,none,False,none,high,lowest,low
T17153,Automated alert triggered for Rimes Data Feed,Rimes Data Feed,France,Market Data Services,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,4.141666666666667,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17154,Operational issue reported for CRM & Client Portal,CRM & Client Portal,France,Client Services,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,1.7222222222222223,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,medium
T17155,Automated alert triggered for Trading Platform,Trading Platform,Switzerland,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,14.740277777777777,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17156,Operational issue reported for Risk & Compliance Monitoring,Risk & Compliance Monitoring,Germany,Risk & Controls,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,1.0006944444444446,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,low
T17157,Automated alert triggered for Risk & Compliance Monitoring,Risk & Compliance Monitoring,Nordics,Risk & Controls,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,14.759027777777778,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,lowest
T17158,Automated alert triggered for Client Reporting,Client Reporting,France,Client Services,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,10.45625,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,lowest
T17159,Automated alert triggered for Trade Matching,Trade Matching,France,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,6.840277777777778,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,low
T17160,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Switzerland,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,19.066666666666666,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,low,low
T17161,Automated alert triggered for Client Reporting,Client Reporting,France,Client Services,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,15.178472222222222,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,highest,low
T17162,Unclear incident input for CRM & Client Portal,CRM & Client Portal,France,Client Services,Incident,Incident,medium,low,low,0.204,1.0,0.0,0.0,,0.0,0.0,True,15.515972222222222,False,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,lowest,low
T17163,Automated alert triggered for Tax Reporting,Tax Reporting,Luxembourg,Tax & Reporting,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,20.97013888888889,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,medium,high
T17164,Automated alert triggered for Outlook & Email,Outlook & Email,Nordics,Enterprise Applications,Incident,Incident,medium,low,low,0.2854,1.0,0.2,0.9615,,0.424,115.38472222222222,False,,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,lowest
T17165,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,7.602777777777778,False,True,Incident,external_counterparty,partial_degradation,none,False,none,medium,lowest,lowest
T17166,Automated alert triggered for Order Management,Order Management,Switzerland,Trading Support,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,5.094444444444444,True,False,Incident,one_entity,partial_degradation,none,False,none,low,low,low
T17167,Operational issue reported for Trading Platform,Trading Platform,France,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,20.95625,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,low
T17168,Incident mislabelled as service request in Corporate Actions,Corporate Actions,France,Securities Operations,Incident,Incident,high,medium,high,0.6379,0.9444,0.25,0.0,,0.1765,0.0,True,16.720833333333335,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,lowest,lowest,lowest
T17169,Automated alert triggered for Cash Management,Cash Management,Switzerland,Treasury & Cash,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,3.923611111111111,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,high,lowest
T17170,Operational issue reported for Trade Matching,Trade Matching,Switzerland,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,16.381944444444443,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,medium,lowest
T17171,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Switzerland,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,14.223611111111111,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T17172,Automated alert triggered for NAV Calculation,NAV Calculation,Germany,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,4.34375,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17173,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Incident,Incident,high,low,medium,0.5011,1.0,0.3,1.0,,0.5059,215.17222222222222,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,medium,lowest
T17174,Automated alert triggered for Client Reporting,Client Reporting,Luxembourg,Client Services,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,16.898611111111112,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17175,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.5011,1.0,0.3,1.0,,0.5059,231.38680555555555,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T17176,Automated alert triggered for Tax Reporting,Tax Reporting,Luxembourg,Tax & Reporting,Incident,Incident,medium,low,low,0.261,1.0,0.2,0.5287,,0.2967,63.446527777777774,False,,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,medium,lowest
T17177,Automated alert triggered for Identity & Access Management,Identity & Access Management,Luxembourg,Enterprise Applications,Incident,Incident,medium,low,low,0.2833,1.0,0.2,0.9234,,0.4128,110.81388888888888,False,,False,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,lowest
T17178,Automated alert triggered for Trading Platform,Trading Platform,Luxembourg,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,10.490972222222222,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,medium
T17179,Automated alert triggered for Risk & Compliance Monitoring,Risk & Compliance Monitoring,Germany,Risk & Controls,Incident,Incident,high,medium,high,0.7215,1.0,0.45,1.0,,0.6118,191.15833333333333,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,low
T17180,External email warning received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,12.924305555555556,False,True,Incident,external_counterparty,partial_degradation,none,False,none,medium,low,lowest
T17181,Automated alert triggered for Trading Platform,Trading Platform,Nordics,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,8.690277777777778,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17182,Automated alert triggered for SimCorp Dimension,SimCorp Dimension,Luxembourg,Enterprise Applications,Incident,Incident,high,medium,high,0.7215,1.0,0.45,1.0,,0.6118,189.34722222222223,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,low
T17183,Automated alert triggered for Securities Settlement,Securities Settlement,Nordics,Securities Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,9.527083333333334,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,lowest
T17184,Automated alert triggered for SharePoint & File Storage,SharePoint & File Storage,Germany,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,7.5055555555555555,False,False,Incident,one_entity,partial_degradation,none,False,none,high,low,medium
T17185,Unclear incident input for SharePoint & File Storage,SharePoint & File Storage,Luxembourg,Enterprise Applications,Incident,Incident,medium,low,low,0.2605,0.9444,0.0,1.0,,0.2941,188.70486111111111,False,,False,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,lowest,lowest
T17186,Automated alert triggered for Cash Management,Cash Management,Germany,Treasury & Cash,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,14.123611111111112,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,lowest
T17187,External email warning received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,14.9,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,low,low
T17188,Automated alert triggered for Identity & Access Management,Identity & Access Management,Germany,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,2.751388888888889,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,medium,high
T17189,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,19.522916666666667,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,high,low
T17190,Automated alert triggered for Portfolio Accounting,Portfolio Accounting,Switzerland,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,13.903472222222222,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,high,low
T17191,Incident mislabelled as service request in Identity & Access Management,Identity & Access Management,Germany,Enterprise Applications,Incident,Incident,medium,low,low,0.204,1.0,0.0,0.0,,0.0,0.0,True,5.831944444444445,False,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,low,low
T17192,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Switzerland,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,9.57013888888889,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,low
T17193,External email warning received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Incident,Incident,high,low,medium,0.5011,1.0,0.3,1.0,,0.5059,210.4423611111111,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,low,low
T17194,Incident mislabelled as service request in Regulatory Reporting,Regulatory Reporting,Germany,Risk & Controls,Incident,Incident,high,medium,high,0.6379,0.9444,0.25,0.0,,0.1765,0.0,True,6.115972222222222,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,high,medium,high
T17195,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,14.759722222222223,False,True,Incident,external_counterparty,partial_degradation,none,False,none,medium,low,high
T17196,Unclear incident input for Fund Pricing,Fund Pricing,Switzerland,Valuation & Pricing,Incident,Incident,high,medium,high,0.6534,1.0,0.25,0.2755,,0.2575,33.06180555555556,False,,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,low,low
T17197,Incident mislabelled as service request in Corporate Actions,Corporate Actions,Nordics,Securities Operations,Incident,Incident,high,medium,high,0.6379,0.9444,0.25,0.0,,0.1765,0.0,True,2.813888888888889,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,highest,lowest,low
T17198,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,9.972222222222221,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,low,medium
T17199,Unclear incident input for Securities Settlement,Securities Settlement,Germany,Securities Operations,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,6.256944444444445,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,lowest,low
T17200,Automated alert triggered for NAV Calculation,NAV Calculation,Nordics,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,2.6819444444444445,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17201,Automated alert triggered for Tax Reporting,Tax Reporting,Luxembourg,Tax & Reporting,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,19.881944444444443,False,False,Incident,one_entity,partial_degradation,none,False,none,medium,lowest,lowest
T17202,Automated alert triggered for Risk & Compliance Monitoring,Risk & Compliance Monitoring,Germany,Risk & Controls,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,2.388888888888889,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17203,Unclear incident input for Client Reporting,Client Reporting,Germany,Client Services,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,6.441666666666666,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,low,low
T17204,Automated alert triggered for Risk & Compliance Monitoring,Risk & Compliance Monitoring,Germany,Risk & Controls,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,14.019444444444444,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17205,Automated alert triggered for Corporate Actions,Corporate Actions,Germany,Securities Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,17.804861111111112,True,False,Incident,one_entity,partial_degradation,none,False,none,medium,medium,lowest
T17206,Automated alert triggered for Fund Pricing,Fund Pricing,Germany,Valuation & Pricing,Incident,Incident,high,medium,high,0.7215,1.0,0.45,1.0,,0.6118,229.6472222222222,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,lowest
T17207,Incident mislabelled as service request in Identity & Access Management,Identity & Access Management,Germany,Enterprise Applications,Incident,Incident,medium,low,low,0.2563,1.0,0.0,0.9264,,0.2725,111.1673611111111,False,,False,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,lowest,lowest
T17208,Automated alert triggered for Regulatory Reporting,Regulatory Reporting,Germany,Risk & Controls,Incident,Incident,high,highest,highest,0.8989,1.0,0.7,0.0,,0.4941,0.0,True,16.380555555555556,True,False,Incident,one_entity,partial_degradation,none,True,none,lowest,lowest,lowest
T17209,Automated alert triggered for Trade Matching,Trade Matching,Switzerland,Investment Operations,Incident,Incident,high,medium,high,0.7215,1.0,0.45,1.0,,0.6118,224.77777777777777,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,highest,low,low
T17210,Incident mislabelled as service request in CRM & Client Portal,CRM & Client Portal,Nordics,Client Services,Incident,Incident,medium,low,low,0.204,1.0,0.0,0.0,,0.0,0.0,True,17.431944444444444,False,False,Incident,one_entity,partial_degradation,not_applicable,False,none,lowest,lowest,low
T17211,Automated alert triggered for Client Reporting,Client Reporting,France,Client Services,Incident,Incident,high,medium,high,0.7215,1.0,0.45,1.0,,0.6118,196.2111111111111,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,low,medium,high
T17212,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,1.3541666666666667,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,low,medium
T17213,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,11.613194444444444,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,low
T17214,Automated alert triggered for Portfolio Accounting,Portfolio Accounting,Switzerland,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,15.770138888888889,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,low
T17215,Incident mislabelled as service request in Trading Platform,Trading Platform,Luxembourg,Investment Operations,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,5.5055555555555555,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,low,lowest
